Subject,Catalog Nbr,Section,Class Nbr,Course Title,Component,Units,Bldg,Room,Days,Time,Instructor,Attributes
ENVR,991,62,13304,RESEARCH IN ESE,Lecture,9-Jan,TBA,TBA,TBA,TBA,"BALL,LOUISE M ",
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,991,65,8786,RESEARCH IN ESE,Lecture,9-Jan,TBA,TBA,TBA,TBA,"PAERL,HANS W",
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,991,95,8785,RESEARCH IN ESE,Lecture,9-Jan,TBA,TBA,TBA,TBA,"NYLANDER-FRENCH,LEENA A ",
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,991,96,8793,RESEARCH IN ESE,Lecture,9-Jan,TBA,TBA,TBA,TBA,"WEINBERG,HOWARD ",
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,991,98,8779,RESEARCH IN ESE,Lecture,9-Jan,TBA,TBA,TBA,TBA,"CHARACKLIS,GREGORY W ",
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,991,99,8815,RESEARCH IN ESE,Lecture,9-Jan,TBA,TBA,TBA,TBA,"JASPERS,ILONA",
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,991,118,8859,RESEARCH IN ESE,Lecture,9-Jan,TBA,TBA,TBA,TBA,Staff ,
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,991,124,10564,RESEARCH IN ESE,Lecture,9-Jan,TBA,TBA,TBA,TBA,"Morrison,Glenn Charles ",
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,991,125,10351,RESEARCH IN ESE,Lecture,9-Jan,TBA,TBA,TBA,TBA,Staff ,
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,991,130,10417,RESEARCH IN ESE,Lecture,9-Jan,TBA,TBA,TBA,TBA,"Rager,Julia Elizabeth",
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,991,133,10420,RESEARCH IN ESE,Lecture,9-Jan,TBA,TBA,TBA,TBA,"Salzberg,Aaron ",
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,991,134,12114,RESEARCH IN ESE,Lecture,9-Jan,TBA,TBA,TBA,TBA,"Northcross,Amanda L. ",
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,991,135,10490,RESEARCH IN ESE,Lecture,9-Jan,TBA,TBA,TBA,TBA,Staff ,
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,991,136,10293,RESEARCH IN ESE,Lecture,9-Jan,TBA,TBA,TBA,TBA,"FISHER,MICHAEL",
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,992,1,9332,MASTER'S TECH REPORT,Lecture,3,Rosenau (Public Heal,133,MW,15:35 - 17:35,"VIZUETE,WILLIAM ",
GRZ,,,,,,,,,MW,15:35 - 17:35,,
ENVR,992,2,9407,MASTER'S TECH REPORT,Lecture,3,Rosenau (Public Heal,133,MW,15:35 - 17:35,"VIZUETE,WILLIAM ",
GRZ,,,,,,,,,MW,15:35 - 17:35,,
ENVR,992,3,9408,MASTER'S TECH REPORT,Lecture,3,Rosenau (Public Heal,133,MW,15:35 - 17:35,"VIZUETE,WILLIAM ",
GRZ,,,,,,,,,MW,15:35 - 17:35,,
GRZ,,,,,,,,,MW,15:35 - 17:35,,
ENVR,992,6,13307,MASTER'S TECH REPORT,Lecture,3,TBA,TBA,TBA,TBA,"VIZUETE,WILLIAM ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,992,7,9374,MASTER'S TECH REPORT,Lecture,3,TBA,TBA,TBA,TBA,"FRY,REBECCA C",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,992,10,13308,MASTER'S TECH REPORT,Lecture,3,TBA,TBA,TBA,TBA,"CORONELL NIETO,ORLANDO ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,992,12,8799,MASTER'S TECH REPORT,Lecture,3,,TBA,TBA,TBA,,
ENVR,992,15,8800,MASTER'S TECH REPORT,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,992,16,9476,MASTER'S TECH REPORT,Lecture,3,TBA,TBA,TBA,TBA,"WEST,JAMES JASON ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,992,18,8854,MASTER'S TECH REPORT,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,992,26,9474,MASTER'S TECH REPORT,Lecture,3,TBA,TBA,TBA,TBA,"Stewart,Jill R. ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,992,30,13309,MASTER'S TECH REPORT,Lecture,3,,TBA,TBA,TBA,,
ENVR,992,32,13310,MASTER'S TECH REPORT,Lecture,3,TBA,TBA,TBA,TBA,"Turpin,Barbara Jo ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,992,33,13311,MASTER'S TECH REPORT,Lecture,3,TBA,TBA,TBA,TBA,"Piehler,Michael Forbes ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,992,37,10579,MASTER'S TECH REPORT,Lecture,3,TBA,TBA,TBA,TBA,"LU,KUN ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,992,38,8801,MASTER'S TECH REPORT,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,992,51,12042,MASTER'S TECH REPORT,Lecture,3,,TBA,TBA,TBA,,
ENVR,992,59,13312,MASTER'S TECH REPORT,Lecture,3,TBA,TBA,TBA,TBA,"MILLER,CASS T ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,992,65,13313,MASTER'S TECH REPORT,Lecture,3,TBA,TBA,TBA,TBA,"PAERL,HANS W ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,992,70,9455,MASTER'S TECH REPORT,Lecture,3,TBA,TBA,TBA,TBA,"WHITTINGTON,DALE ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,992,95,8848,MASTER'S TECH REPORT,Lecture,3,TBA,TBA,TBA,TBA,"NYLANDER-FRENCH,LEENA A ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,992,96,8840,MASTER'S TECH REPORT,Lecture,3,,TBA,TBA,TBA,,
ENVR,992,98,9375,MASTER'S TECH REPORT,Lecture,3,TBA,TBA,TBA,TBA,"CHARACKLIS,GREGORY W ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,992,100,8838,MASTER'S TECH REPORT,Lecture,3,TBA,TBA,TBA,TBA,"Serre,Marc L. ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,992,110,13314,MASTER'S TECH REPORT,Lecture,3,TBA,TBA,TBA,TBA,"NOBLE,RACHEL T ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,992,124,11916,MASTER'S TECH REPORT,Lecture,3,TBA,TBA,TBA,TBA,"Morrison,Glenn Charles",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,992,130,15599,MASTER'S TECH REPORT,Lecture,3,,TBA,TBA,TBA,,
ENVR,992,133,11918,MASTER'S TECH REPORT,Lecture,3,TBA,TBA,TBA,TBA,"Salzberg,Aaron ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,992,134,11934,MASTER'S TECH REPORT,Lecture,3,TBA,TBA,TBA,TBA,"Northcross,Amanda L. ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,992,135,10494,MASTER'S TECH REPORT,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,992,136,12280,MASTER'S TECH REPORT,Lecture,3,TBA,TBA,TBA,TBA,"FISHER,MICHAEL ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,992,137,12143,MASTER'S TECH REPORT,Lecture,3,,TBA,TBA,TBA,,
ENVR,993,5,15812,MASTER'S RESEARCH AND THESIS ,Lecture,3,TBA,TBA,TBA,TBA,"Manga,Musa ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,993,6,8797,MASTER'S RESEARCH AND THESIS ,Lecture,3,TBA,TBA,TBA,TBA,"VIZUETE,WILLIAM ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,993,7,8856,MASTER'S RESEARCH AND THESIS ,Lecture,3,TBA,TBA,TBA,TBA,"FRY,REBECCA C ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,993,10,13315,MASTER'S RESEARCH AND THESIS ,Lecture,3,TBA,TBA,TBA,TBA,"CORONELL NIETO,ORLANDO ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,993,12,8849,MASTER'S RESEARCH AND THESIS ,Lecture,3,,TBA,TBA,TBA,,
ENVR,993,15,8816,MASTER'S RESEARCH AND THESIS ,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,993,16,8853,MASTER'S RESEARCH AND THESIS ,Lecture,3,TBA,TBA,TBA,TBA,"WEST,JAMES JASON ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,993,26,8796,MASTER'S RESEARCH AND THESIS ,Lecture,3,TBA,TBA,TBA,TBA,"Stewart,Jill R. ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,993,30,8834,MASTER'S RESEARCH AND THESIS ,Lecture,3,TBA,TBA,TBA,TBA,"SURRATT,JASON D. ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,993,32,8866,MASTER'S RESEARCH AND THESIS ,Lecture,3,,TBA,TBA,TBA,,
ENVR,993,33,13316,MASTER'S RESEARCH AND THESIS ,Lecture,3,TBA,TBA,TBA,TBA,"Piehler,Michael Forbes ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,993,38,9287,MASTER'S RESEARCH AND THESIS ,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,993,39,9123,MASTER'S RESEARCH AND THESIS ,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,993,43,13317,MASTER'S RESEARCH AND THESIS ,Lecture,3,TBA,TBA,TBA,TBA,"GOLD,AVRAM ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,993,51,9470,MASTER'S RESEARCH AND THESIS ,Lecture,3,,TBA,TBA,TBA,,
ENVR,993,59,8858,MASTER'S RESEARCH AND THESIS ,Lecture,3,TBA,TBA,TBA,TBA,"MILLER,CASS T ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,993,62,9250,MASTER'S RESEARCH AND THESIS ,Lecture,3,TBA,TBA,TBA,TBA,"BALL,LOUISE M ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,993,65,13318,MASTER'S RESEARCH AND THESIS ,Lecture,3,TBA,TBA,TBA,TBA,"PAERL,HANS W ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,993,67,13319,MASTER'S RESEARCH AND THESIS ,Lecture,3,TBA,TBA,TBA,TBA,"Samet,James ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,993,70,8851,MASTER'S RESEARCH AND THESIS ,Lecture,3,,TBA,TBA,TBA,,
ENVR,993,95,13320,MASTER'S RESEARCH AND THESIS ,Lecture,3,TBA,TBA,TBA,TBA,"NYLANDER-FRENCH,LEENA A ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,993,96,8798,MASTER'S RESEARCH AND THESIS ,Lecture,3,TBA,TBA,TBA,TBA,"WEINBERG,HOWARD ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,993,98,8841,MASTER'S RESEARCH AND THESIS ,Lecture,3,TBA,TBA,TBA,TBA,"CHARACKLIS,GREGORY W ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,993,99,13321,MASTER'S RESEARCH AND THESIS ,Lecture,3,TBA,TBA,TBA,TBA,"JASPERS,ILONA ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,993,100,8795,MASTER'S RESEARCH AND THESIS ,Lecture,3,,TBA,TBA,TBA,,
ENVR,993,110,9100,MASTER'S RESEARCH AND THESIS ,Lecture,3,TBA,TBA,TBA,TBA,"NOBLE,RACHEL T ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,993,130,10421,MASTER'S RESEARCH AND THESIS ,Lecture,3,TBA,TBA,TBA,TBA,"Rager,Julia Elizabeth ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,993,131,10422,MASTER'S RESEARCH AND THESIS ,Lecture,3,TBA,TBA,TBA,TBA,"KITTNER,NOAH R ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,993,132,10423,MASTER'S RESEARCH AND THESIS ,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,993,133,10424,MASTER'S RESEARCH AND THESIS ,Lecture,3,,TBA,TBA,TBA,,
ENVR,993,136,10425,MASTER'S RESEARCH AND THESIS ,Lecture,3,TBA,TBA,TBA,TBA,"FISHER,MICHAEL ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,993,137,12144,MASTER'S RESEARCH AND THESIS ,Lecture,3,TBA,TBA,TBA,TBA,"Brown,Joseph Mark ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,993,999,10317,MASTER'S RESEARCH AND THESIS ,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,994,5,15813,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Manga,Musa ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,994,6,8807,DOCT RESEARCH AND DISSERTATION,Lecture,3,,TBA,TBA,TBA,,
ENVR,994,7,8817,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"FRY,REBECCA C ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,994,10,8824,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"CORONELL NIETO,ORLANDO ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,994,12,8857,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"BARTRAM,JAMES K ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,994,15,8802,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Gibson,Jacqueline Anne ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,994,16,8809,DOCT RESEARCH AND DISSERTATION,Lecture,3,,TBA,TBA,TBA,,
ENVR,994,26,8806,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Stewart,Jill R. ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,994,30,8825,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"SURRATT,JASON D. ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,994,32,8867,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Turpin,Barbara Jo ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,994,33,8832,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Piehler,Michael Forbes ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,994,37,9347,DOCT RESEARCH AND DISSERTATION,Lecture,3,,TBA,TBA,TBA,,
999,Class Enrl Tot:1,Class Wait Cap:0,Class Wait Tot:0,,,,,TBA,TBA,TBA,,
ENVR,994,38,8805,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,994,43,9238,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"GOLD,AVRAM ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,994,51,15922,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Woods,Courtney Georgette ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,994,59,8803,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"MILLER,CASS T ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,994,62,9489,DOCT RESEARCH AND DISSERTATION,Lecture,3,,TBA,TBA,TBA,,
ENVR,994,65,8826,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"PAERL,HANS W ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,994,67,9376,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Samet,James",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,994,70,8827,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"WHITTINGTON,DALE ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,994,95,8846,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"NYLANDER-FRENCH,LEENA A ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,994,96,8808,DOCT RESEARCH AND DISSERTATION,Lecture,3,,TBA,TBA,TBA,,
ENVR,994,98,8847,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"CHARACKLIS,GREGORY W ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,994,100,8804,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Serre,Marc L. ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,994,103,8818,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,994,110,8839,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"NOBLE,RACHEL T ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,994,124,9456,DOCT RESEARCH AND DISSERTATION,Lecture,3,,TBA,TBA,TBA,,
ENVR,994,130,10426,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Rager,Julia Elizabeth ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,994,131,10427,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"KITTNER,NOAH R ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,994,132,10428,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,994,133,10429,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Salzberg,Aaron ",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,994,136,10430,DOCT RESEARCH AND DISSERTATION,Lecture,3,,TBA,TBA,TBA,,
ENVR,994,137,15877,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Brown,Joseph Mark ",
GRZ,,,,,,,,TBA,TBA,TBA,,
EPID,600,1,8606,PRIN OF EPID FOR PUB HLTH,Lecture,3,Michael Hooker Resea,1,Tu,15:30 - 16:45,"YEATTS,KARIN B ",
GR1,,,,,,,,,Tu,15:30 - 16:45,,
EPID,600,601,8632,PRIN OF EPID FOR PUB HLTH,Recitation,3,McGavran-Greenberg (,2305,W,15:35 - 16:50,"YEATTS,KARIN B ",
GR1,,,,,,,,,W,15:35 - 16:50,,
EPID,600,602,8633,PRIN OF EPID FOR PUB HLTH,Recitation,3,McGavran-Greenberg (,1303,W,15:35 - 16:50,"YEATTS,KARIN B ",
GR1,,,,,,,,,W,15:35 - 16:50,,
EPID,600,603,9083,PRIN OF EPID FOR PUB HLTH,Recitation,3,Rosenau (Public Heal,228,Th,15:30 - 16:45,"YEATTS,KARIN B ",
GR1,,,,,,,,,Th,15:30 - 16:45,,
EPID,600,604,9084,PRIN OF EPID FOR PUB HLTH,Recitation,3,Michael Hooker Resea,3,Th,15:30 - 16:45,"YEATTS,KARIN B ",
EPID,626,1,9309,VIOLENCE PREVENTION,Lecture,3,Rosenau (Public Heal,133,TuTh,12:30 - 13:45,"Marshall,Stephen William INST",
GR1,,,,,,,,,TuTh,12:30 - 13:45,,
EPID,696,1,8627,PROBLEMS IN EPIDEMIOLOGY,Lecture,3-Jan,TBA,TBA,TBA,TBA,Staff,
EPID,710,973A,13544,FUNDAMENTALS EPID,Lecture,3,,TBA,TBA,TBA,,
EPID,715,1,8628,METHODS IN EPIDEMIOLOGY,Lecture,4,McGavran-Greenberg (,2301,W,09:05 - 11:20,"Jonsson-Funk,Michele L.",
GR3,,,,,,,,,W,09:05 - 11:20,,
EPID,716,1,8652,EPIDEMIOLOGIC DATA ANALYSIS ,Lecture,3,McGavran-Greenberg (,1301,M,11:15 - 12:30,,
GR3,,,,,,,,,M,11:15 - 12:30,,
EPID,716,2,12783,EPIDEMIOLOGIC DATA ANALYSIS ,Lecture,3,McGavran-Greenberg (,1301,M,11:15 - 12:30,,
EPID,716,601,9041,EPIDEMIOLOGIC DATA ANALYSIS ,Recitation,3,McGavran-Greenberg (,2304,W,13:25 - 14:40,,
EPID,716,602,9044,EPIDEMIOLOGIC DATA ANALYSIS ,Recitation,3,McGavran-Greenberg (,2305,W,13:25 - 14:40,,
EPID,716,603,9045,EPIDEMIOLOGIC DATA ANALYSIS ,Recitation,3,McGavran-Greenberg (,1303,W,12:20 - 13:35,,
GR3,,,,,,,,,W,12:20 - 13:35,,
EPID,716,604,11363,EPIDEMIOLOGIC DATA ANALYSIS ,Recitation,3,Rosenau (Public Heal,230,Th,09:30 - 10:45,,
GR3,,,,,,,,,Th,09:30 - 10:45,,
EPID,716,973A,13545,EPIDEMIOLOGIC DATA ANALYSIS ,Lecture,3,,,Th,09:30 - 10:45,"DiGrande,Laura",
EPID,719,1,8625,READINGS EPIDEMIOLOGIC METHODS,Lecture,1,TBA,TBA,F,11:15 - 12:05,"POOLE III,CHARLES L ",
GR3,,,,,,,,TBA,F,11:15 - 12:05,,
EPID,722,1,8626,ADV EPIDEMIOLOGIC METHODS,Lecture,3,McGavran-Greenberg (,2308,TuTh,15:30 - 16:45,"Edwards,Jessie Kathleen",
EPID,750,973A,13546,FUND PUBHLTH SURVEILLANC,Lecture,3,,,TuTh,15:30 - 16:45,,
EPID,755,1,9308,INFECTIOUS DISEASE EPIDEMIOLOG,Lecture,3,Rosenau (Public Heal,133,TuTh,14:00 - 15:15,"Powers,Kimberly Anne",
EPID,759,01W,8630,FIELD EPI METHODS,Lecture,3,,,TuTh,14:00 - 15:15,"YEATTS,KARIN B",
EPID,759,965,8631,FIELD EPI METHODS,Lecture,3,TBA,TBA,TBA,TBA,"YEATTS,KARIN B ",
EPID,759,973A,13547,FIELD EPI METHODS,Lecture,3,,TBA,TBA,TBA,,
GR3,,,,,,,,TBA,TBA,TBA,,
EPID,765,1,12754,PHARMACOEPID,Lecture,3,TBA,TBA,TuTh,14:00 - 15:15,"Hincapie Castillo,Juan Manuel",
GR3,,,,,,,,TBA,TuTh,14:00 - 15:15,,
EPID,766,1,12755,HEALTHCARE DATABASES,Lecture,3,Marisco Hall,4004,TuTh,11:00 - 12:15,"Lund,Jennifer Leigh",
GR3,,,,,,,,4004,TuTh,11:00 - 12:15,,
EPID,770,1,12756,CANCER EPID/PATH,Lecture,3,McGavran-Greenberg (,1302,TuTh,09:30 - 10:45,"BUTLER,EBONEE N",
GR3,,,,,,,,,TuTh,09:30 - 10:45,,
EPID,790,1,14629,INTERVENTION EPIDEMIOLOGY,Lecture,2,Michael Hooker Resea,1,TuTh,09:30 - 10:45,"Gower,Emily West",
GR3,,,,,,,,,TuTh,09:30 - 10:45,,
EPID,795,973A,13548,DATA IN PUBLIC HEALTH,Lecture,3,TBA,TBA,W,18:30 - 20:00,"Robinson,Danielle",
GR3,,,,,,,,TBA,W,18:30 - 20:00,,
EPID,799A,1,9429,SPECIAL STUDIES EPID I,Lecture,1,McGavran-Greenberg (,2303,F,09:05 - 11:00,,
GR3,,,,,,,,,F,09:05 - 11:00,,
EPID,799A,2,14074,SPECIAL STUDIES EPID I,Lecture,1,Michael Hooker Resea,1,Th,12:30 - 13:20,"Martin,Chantel Leann ",
GR3,,,,,,,,,Th,12:30 - 13:20,,
EPID,799B,1,14687,SPECIAL STUDIES EPID II,Lecture,2,McGavran-Greenberg (,2305,Tu,11:00 - 12:20,"Levintow,Sara Nicole",
GR3,,,,,,,,,Tu,11:00 - 12:20,,
EPID,804,1,8638,DESIGN CLINICAL RES STUDIES ,Lecture,4,,,Tu,11:00 - 12:20,,
GR3,,,,,,,,,Tu,11:00 - 12:20,,
EPID,883,1,8671,TEACHING INTERNSHIP,Lecture,4-Jan,TBA,TBA,TBA,TBA,Staff ,
GR3,,,,,,,,TBA,TBA,TBA,,
EPID,886,1,8668,READINGS IN EPIDEMIOLOGY,Lecture,3-Jan,TBA,TBA,TBA,TBA,Staff ,
EPID,886,226,15839,READINGS IN EPIDEMIOLOGY,Lecture,3-Jan,TBA,TBA,TBA,TBA,"Troester,Melissa A. ",
GR3,,,,,,,,TBA,TBA,TBA,,
GR3,,,,,,,,TBA,TBA,TBA,,
EPID,893,1,8640,PHARMACOEPID SEM,Lecture,1,Rosenau (Public Heal,228,M,15:35 - 16:35,,
GR3,,,,,,,,,M,15:35 - 16:35,,
EPID,894,1,8614,INFECT DISEASE SEM,Lecture,1,Rosenau (Public Heal,230,Tu,09:30 - 10:20,"PETTIFOR,AUDREY E ",
GR3,,,,,,,,,Tu,09:30 - 10:20,,
EPID,897,1,8629,ADV SEM CARDIO RES,Lecture,3-Jan,TBA,TBA,Tu,12:30 - 13:20,"Kucharska-Newton,Anna M ",
GR3,,,,,,,,TBA,Tu,12:30 - 13:20,,
EPID,900,1,8720,EPIDEMIOLOGY PRACTICE,Lecture,4,TBA,TBA,TBA,TBA,"Alexander,Lorraine Kathleen ",
GR3,,,,,,,,TBA,TBA,TBA,,
EPID,905L,1,8654,EPID LAB PRACTICE,Lab,0.5 - 9,TBA,TBA,TBA,TBA,Staff ,
EPID,910,1,8693,RESEARCH IN EPIDEMIOLOGY,Lecture,9-Jan,TBA,TBA,TBA,TBA,Staff ,
GR3,,,,,,,,TBA,TBA,TBA,,
EPID,910,73,8694,RESEARCH IN EPIDEMIOLOGY,Lecture,9-Jan,TBA,TBA,TBA,TBA,"SANDLER,ROBERT S ",
GR3,,,,,,,,TBA,TBA,TBA,,
EPID,910,96,8695,RESEARCH IN EPIDEMIOLOGY,Lecture,9-Jan,TBA,TBA,TBA,TBA,"WEBER,DAVID J ",
GR3,,,,,,,,TBA,TBA,TBA,,
EPID,910,147,8641,RESEARCH IN EPIDEMIOLOGY,Lecture,9-Jan,TBA,TBA,TBA,TBA,"OLSHAN,ANDREW F ",
GR3,,,,,,,,TBA,TBA,TBA,,
EPID,910,162,8696,RESEARCH IN EPIDEMIOLOGY,Lecture,9-Jan,TBA,TBA,TBA,TBA,"ROSAMOND,WAYNE D ",
GR3,,,,,,,,TBA,TBA,TBA,,
EPID,910,193,8698,RESEARCH IN EPIDEMIOLOGY,Lecture,9-Jan,TBA,TBA,TBA,TBA,"POOLE III,CHARLES L ",
GR3,,,,,,,,TBA,TBA,TBA,,
EPID,910,199,8699,RESEARCH IN EPIDEMIOLOGY,Lecture,9-Jan,TBA,TBA,TBA,TBA,"Marshall,Stephen William ",
