Cleaned Semester Data,,,,,,,,,,,,
,,,,,,,,,,,,
Subject,Catalog Nbr,Section,Class Nbr,Course Title,Component,Units,Bldg,Room,Days,Time,Instructor,Attributes
ANTH,147,605,9722,COMP HEALING SYSTEM,Recitation,3,Alumni,205,F,14:30 - 15:20," King,Joel David","SS- Social and Behavioral Science, GL- Global Issues, IDEA - Global Understanding and Engagement, IDEA - Ways of Knowing"
ANTH,147,606,9723,COMP HEALING SYSTEM,Recitation,3,Alumni,205,F,13:25 - 14:15," King,Joel David","SS- Social and Behavioral Science, GL- Global Issues, IDEA - Global Understanding and Engagement, IDEA - Ways of Knowing"
ANTH,147,607,9724,COMP HEALING SYSTEM,Recitation,3,Alumni,203,W,13:25 - 14:15," Kassebaum,Theo McLeod","SS- Social and Behavioral Science, GL- Global Issues, IDEA - Global Understanding and Engagement, IDEA - Ways of Knowing"
ANTH,147,608,9725,COMP HEALING SYSTEM,Recitation,3,Alumni,203,W,14:30 - 15:20," Kassebaum,Theo McLeod","SS- Social and Behavioral Science, GL- Global Issues, IDEA - Global Understanding and Engagement, IDEA - Ways of Knowing"
ANTH,147,609,9726,COMP HEALING SYSTEM,Recitation,3,Dey Hall,412,W,15:35 - 16:25," Kassebaum,Theo McLeod","SS- Social and Behavioral Science, GL- Global Issues, IDEA - Global Understanding and Engagement, IDEA - Ways of Knowing"
ANTH,147,610,15702,COMP HEALING SYSTEM,Recitation,3,Alumni,203,W,09:05 - 09:55," Colclasure,Cayla Briann","SS- Social and Behavioral Science, GL- Global Issues, IDEA - Global Understanding and Engagement, IDEA - Ways of Knowing"
ANTH,147,612,15706,COMP HEALING SYSTEM,Recitation,3,Alumni,203,W,11:15 - 12:05," Colclasure,Cayla Briann","SS- Social and Behavioral Science, GL- Global Issues, IDEA - Global Understanding and Engagement, IDEA - Ways of Knowing"
ANTH,151,602,13344,FOOD AND CULTURE,Recitation,3,Alumni,308,M,09:05 - 09:55," Onyeka,Augusta Obianuju","HS- Historical Analysis, IDEA - Global Understanding and Engagement, IDEA - Engagement with the Human Past"
ANTH,151,603,13345,FOOD AND CULTURE,Recitation,3,Alumni,203,M,10:10 - 11:00," Onyeka,Augusta Obianuju","HS- Historical Analysis, IDEA - Global Understanding and Engagement, IDEA - Engagement with the Human Past"
ANTH,151,604,13346,FOOD AND CULTURE,Recitation,3,Alumni,203,M,11:15 - 12:05," Onyeka,Augusta Obianuju","HS- Historical Analysis, IDEA - Global Understanding and Engagement, IDEA - Engagement with the Human Past"
ANTH,151,605,13347,FOOD AND CULTURE,Recitation,3,Hanes Art Center ,203,,," Henson,Devin Andrew","HS- Historical Analysis, IDEA - Global Understanding and Engagement, IDEA - Engagement with the Human Past"
ANTH,151,606,13348,FOOD AND CULTURE,Recitation,3,Alumni,308,M,13:25 - 14:15," Henson,Devin Andrew","HS- Historical Analysis, IDEA - Global Understanding and Engagement, IDEA - Engagement with the Human Past"
ANTH,202,1,14056,EVERYDAY CULTURES,Lecture,3,Murphey,116,MW,11:15 - 12:05," SAWIN,PATRICIA E","SS- Social and Behavioral Science, US- U.S. Diversity, IDEA - Aesthetic and Interpretive Analysis, IDEA - Ways of Knowing Combined Section ID: 1339(engl/anth/folk202.001) - ENGL 202(#14041), FOLK 202(#14048)"
ANTH,202,602,14058,EVERYDAY CULTURES,Recitation,3,Tate Turner Kuralt ,116,,,"George,Grace Spencer ","SS- Social and Behavioral Science, US- U.S. Diversity, IDEA - Aesthetic and Interpretive Analysis, IDEA - Ways of Knowing Combined Section ID: 1341(engl/anth/folk202.602) - ENGL 202(#14043), FOLK 202(#14050)"
ANTH,202,603,14059,EVERYDAY CULTURES,Recitation,3,Phillips,220,F,09:05 - 09:55,"Green,Ari Annise ","SS- Social and Behavioral Science, US- U.S. Diversity, IDEA - Aesthetic and Interpretive Analysis, IDEA - Ways of Knowing Combined Section ID: 1342(engl/anth/folk202.603) - ENGL 202(#14044), FOLK 202(#14051)"
ANTH,202,604,14060,EVERYDAY CULTURES,Recitation,3,Gardner,307,F,10:10 - 11:00,"Green,Ari Annise ","SS- Social and Behavioral Science, US- U.S. Diversity, IDEA - Aesthetic and Interpretive Analysis, IDEA - Ways of Knowing Combined Section ID: 1343(engl/anth/folk202.604) - ENGL 202(#14045), FOLK 202(#14052)"
ANTH,206,1,12990,AMERICAN INDIAN SOCIETIES,Lecture,3,Alumni,205,MWF,12:20 - 13:10,"LAMBERT,VALERIE L ",
ANTH,231,1,12992,INCA AND THEIR ANCESTORS,Lecture,3,Manning,209,MWF,13:25 - 14:15,"BILLMAN,BRIAN R ","HS- Historical Analysis, BN- Beyond the North Atlantic, WB- The World Before 1750, IDEA - Global Understanding and Engagement, IDEA - Engagement Human Past"
ANTH,234,1,5588,NA TRIBAL STUDIES,Lecture,3,Phillips,265,MWF,10:10 - 11:00,"Frey,Benjamin Elliott ","HS- Historical Analysis, NA- North Atlantic World, US- U.S. Diversity, IDEA - Ways of Knowing, IDEA - Engagement with the Human Past"
ANTH,237,1,4602,"FOOD, ENVIRON & SUSTAINABILITY",Lecture,3,Alumni,205,TuTh,11:00 - 12:15,,IDEA - Ways of Knowing
ANTH,252,1,5641,ARCHAEOLOGY OF FOOD,Lecture,3,New West,219,MWF,13:25 - 14:15,"Briggs,Rachel Virginia ","HS- Historical Analysis, WB- The World Before 1750, IDEA - Global Understanding and Engagement, IDEA - Engagement with the Human Past"
ANTH,270,601,13331,LIVING MEDICINE,Recitation,3,Alumni,308,Tu,08:00 - 08:55," Clingenpeel,Kaitlyn Anneliese","GR1 SS- Social and Behavioral Science, IDEA - Ways of Knowing"
ANTH,270,602,13332,LIVING MEDICINE,Recitation,3,Alumni,203,Tu,09:30 - 10:20," Clingenpeel,Kaitlyn Anneliese","GR1 SS- Social and Behavioral Science, IDEA - Ways of Knowing"
ANTH,270,604,13334,LIVING MEDICINE,Recitation,3,Tate Turner Kuralt ,203,,," Schwandt,Zoe","GR1 SS- Social and Behavioral Science, IDEA - Ways of Knowing"
ANTH,270,605,13335,LIVING MEDICINE,Recitation,3,Alumni,308,Th,15:30 - 16:20," Schwandt,Zoe","GR1 SS- Social and Behavioral Science, IDEA - Ways of Knowing"
ANTH,270,606,13336,LIVING MEDICINE,Recitation,3,Alumni,308,Th,17:00 - 17:50," Lowe,Regina Marie","GR1 SS- Social and Behavioral Science, IDEA - Ways of Knowing"
ANTH,270,607,13337,LIVING MEDICINE,Recitation,3,Alumni,308,F,12:20 - 13:10," Clingenpeel,Kaitlyn Anneliese",
ANTH,270,608,13338,LIVING MEDICINE,Recitation,3,Alumni,308,F,13:25 - 14:15," Lowe,Regina Marie","GR1 SS- Social and Behavioral Science, IDEA - Ways of Knowing"
ANTH,270,609,13339,LIVING MEDICINE,Recitation,3,Alumni,308,F,14:30 - 15:20," Lowe,Regina Marie","GR1 SS- Social and Behavioral Science, IDEA - Ways of Knowing"
ANTH,294,1,10057,ANTH PERSP ON SOC & CULTURE ,Lecture,3,Caldwell,103,TuTh,12:30 - 13:45,"Bitter,Joella ","SS- Social and Behavioral Science, IDEA - Ways of Knowing"
ANTH,295,36,6141,RES IN ANTH II,Lecture,1 - 3,TBA,TBA,TBA,TBA,Staff ,
ANTH,298,1,3101,BIO ANTH THEORY AND PRACTICE ,Lecture,3,Alumni,203,TuTh,15:30 - 16:45," Hilton,Charles Edward","PL- Physical and Life Science, IDEA - Ways of Knowing, IDEA - Natural Scientific Investigation"
ANTH,303,1,12914,NATIVE LANGS OF AMER,Lecture,3,Dey Hall,304,MWF,14:30 - 15:20,"MORA-MARIN,DAVID F ",
ANTH,315,1,5235,HUMAN GENETICS,Lecture,3,Hanes Art Center ,304,,," Hilton,Charles Edward","GR1 PL- Physical and Life Science, IDEA - Ways of Knowing, IDEA - Natural Scientific Investigation"
ANTH,319,601,13382,GLOBAL HEALTH,Recitation,3,Alumni,308,M,08:00 - 08:50,,"SS- Social and Behavioral Science, GL- Global Issues, IDEA - Global Understanding and Engagement, IDEA - Power, Difference, and Inequality"
ANTH,319,602,13383,GLOBAL HEALTH,Recitation,3,Alumni,205,M,09:05 - 09:55,,"SS- Social and Behavioral Science, GL- Global Issues, IDEA - Global Understanding and Engagement, IDEA - Power, Difference, and Inequality"
ANTH,319,603,13384,GLOBAL HEALTH,Recitation,3,Alumni,205,M,11:15 - 12:05,,"SS- Social and Behavioral Science, GL- Global Issues, IDEA - Global Understanding and Engagement, IDEA - Power, Difference, and Inequality"
ANTH,319,604,13385,GLOBAL HEALTH,Recitation,3,Alumni,205,M,13:25 - 14:15," Saravanan,Preethi","SS- Social and Behavioral Science, GL- Global Issues, IDEA - Global Understanding and Engagement, IDEA - Power, Difference, and Inequality"
ANTH,319,605,13386,GLOBAL HEALTH,Recitation,3,Alumni,205,M,14:30 - 15:20," Saravanan,Preethi","SS- Social and Behavioral Science, GL- Global Issues, IDEA - Global Understanding and Engagement, IDEA - Power, Difference, and Inequality"
ANTH,319,606,13387,GLOBAL HEALTH,Recitation,3,Alumni,205,M,15:35 - 16:25," Saravanan,Preethi","SS- Social and Behavioral Science, GL- Global Issues, IDEA - Global Understanding and Engagement, IDEA - Power, Difference, and Inequality"
ANTH,319,611,13392,GLOBAL HEALTH,Recitation,3,Alumni,205,W,11:15 - 12:05," Slocum,Diane Lynn","SS- Social and Behavioral Science, GL- Global Issues, IDEA - Global Understanding and Engagement, IDEA - Power, Difference, and Inequality"
ANTH,319,612,13393,GLOBAL HEALTH,Recitation,3,Hanes Art Center ,205,,," Slocum,Diane Lynn","SS- Social and Behavioral Science, GL- Global Issues, IDEA - Global Understanding and Engagement, IDEA - Power, Difference, and Inequality"
ANTH,319,615,13396,GLOBAL HEALTH,Recitation,3,Alumni,205,F,11:15 - 12:05," Slocum,Diane Lynn","SS- Social and Behavioral Science, GL- Global Issues, IDEA - Global Understanding and Engagement, IDEA - Power, Difference, and Inequality"
ANTH,326,1,11016,PRACTICING MED ANTHROPOLOGY ,Lecture,3,New West,103,TuTh,09:30 - 10:45,"KING,MARTHA E ",IDEA - Ways of Knowing
ANTH,390,1,11057,SPECIAL TOPICS: MEDICAL ANTH ,Lecture,3,Alumni,205,MW,16:40 - 17:55,"Sadruddin,Aalyia ",
ANTH,390,5,13273,SPECIAL TOPICS: MEDICAL ANTH ,Lecture,3,Alumni,203,TuTh,11:00 - 12:15,"Smith-Nonini,Sandy C. ",
ANTH,393,1,4973,ANTH INTERNSHIP,Lecture,1 - 12,TBA,TBA,TBA,TBA,"RIVKIN-FISH,MICHELE R ",
ANTH,393,42,5739,ANTH INTERNSHIP,Lecture,1 - 12,TBA,TBA,TBA,TBA,Staff ,
ANTH,395,1,10363,RESEARCH IN ANTHROPOLOGY,Lecture,1 - 6,TBA,TBA,W,16:30 - 19:00,"COLLOREDO-MANSFELD,RUDOLF J ",
ANTH,395,3,15966,RESEARCH IN ANTHROPOLOGY,Lecture,1 - 6,TBA,TBA,TBA,TBA,"Hilton,Charles Edward ",
ANTH,395,36,10547,RESEARCH IN ANTHROPOLOGY,Lecture,1 - 6,TBA,TBA,TBA,TBA,Staff ,
ANTH,395,89,12181,RESEARCH IN ANTHROPOLOGY,Lecture,1 - 6,TBA,TBA,TBA,TBA,Staff ,
ANTH,396,1,15891,IND READ OR STUDY ANTHRO,Lecture,1 - 6,TBA,TBA,TBA,TBA,"Sadruddin,Aalyia ",Research Intensive
ANTH,396,36,15893,IND READ OR STUDY ANTHRO,Lecture,1 - 6,TBA,TBA,TBA,TBA,"HINSON,GLENN D ",Research Intensive
ANTH,396,67,5707,IND READ OR STUDY ANTHRO,Lecture,1 - 6,TBA,TBA,TBA,TBA,Staff ,Research Intensive
ANTH,396,76,10478,IND READ OR STUDY ANTHRO,Lecture,1 - 6,TBA,TBA,TBA,TBA,"COLLOREDO-MANSFELD,RUDOLF J ",Research Intensive
ANTH,396,78,5363,IND READ OR STUDY ANTHRO,Lecture,1 - 6,TBA,TBA,TBA,TBA,Staff ,Research Intensive
ANTH,396,82,4862,IND READ OR STUDY ANTHRO,Lecture,1 - 6,TBA,TBA,TBA,TBA,Staff ,Research Intensive
ANTH,415,1,13005,LAB METH: ZOOARCHAEOLOGY,Lecture,3,Alumni,404,MWF,10:10 - 11:00," ARBUCKLE,BENJAMIN S","SS- Social and Behavioral Science, IDEA - Natural Scientific Investigation, IDEA - Engagement with the Human Past, IDEA - Research and Discovery"
ANTH,415L,400,13272,ZOOARCHAEOLOGY LAB,Lab,1,Alumni,404,MF,11:15 - 12:05," ARBUCKLE,BENJAMIN S",
ANTH,419,1,12994,ANTHROPOLOGICAL GIS,Lecture,3,Alumni,404,TuTh,14:00 - 15:15," WEST,COLIN THOR",
ANTH,424,1,5952,"RITUAL, FESTIVAL & PUBLIC CULT",Lecture,3,Murphey,204,MW,11:15 - 12:30,"Berlinger,Gabrielle Anna ","Collaborative Online International Learning - COIL, SS- Social and Behavioral Science, E4- Field Work, IDEA - Ways of Knowing, IDEA - Ethical an"
ANTH,437,1,12995,EVOLUTIONARY MEDICINE,Lecture,3,Phillips,206,TuTh,12:30 - 13:45,"Hoke,Morgan Kathleen ",PL- Physical and Life Science
ANTH,442,1,13116,HLTH GENDER POST SOCI,Lecture,3,Dey Hall,403,MW,17:00 - 18:15,"RIVKIN-FISH,MICHELE R ",
ANTH,446,1,12996,POVERTY INEQUALITY & HEALTH ,Lecture,3,Phillips,220,MWF,12:20 - 13:10," SORENSEN,MARK V","GR1 SS- Social and Behavioral Science, GL- Global Issues"
ANTH,450,1,14691,ETHNOGRAPHIC RESEARCH METHODS,Lecture,3,Alumni,205,Tu,12:30 - 15:00,"Stuesse,Angela Christine ","E6- Mentored Research, IDEA - Research and Discovery"
ANTH,461,1,11018,COLONIALISM & POSTCOLONIALISM,Lecture,3,Stone Center,210,TuTh,12:30 - 13:45," MIDDLETON,CHRISTOPHER TOWNSEND","GR1 HS- Historical Analysis, BN- Beyond the North Atlantic"
ANTH,464,1,11023,LIFE AND VIOLENCE,Lecture,3,Alumni,207,MW,18:05 - 19:20," Sadruddin,Aalyia",
ANTH,470,1,1887,MEDICINE & ANTHRO,Lecture,3,Global Center,1005,MWF,10:10 - 11:00,,GR1 SS- Social and Behavioral Science
ANTH,470,601,13340,MEDICINE & ANTHRO,Recitation,3,Murphey,314,M,14:30 - 15:20,"Mackessy,Julia Ann ",
ANTH,470,602,13341,MEDICINE & ANTHRO,Recitation,3,Alumni,308,M,11:15 - 12:05," Mackessy,Julia Ann",GR1 SS- Social and Behavioral Science
ANTH,470,603,13342,MEDICINE & ANTHRO,Recitation,3,Alumni,308,M,12:20 - 13:10," Mackessy,Julia Ann",GR1 SS- Social and Behavioral Science
ANTH,473,1,15800,BODY & SUBJECT,Lecture,3,Greenlaw,305,TuTh,15:30 - 16:45," Curtin,Emily Jeanne",GR1 SS- Social and Behavioral Science
ANTH,490,42,11002,UNDERGRAD SEMINAR ANTHRO,Lecture,3,Alumni,205,MWF,10:10 - 11:00,"BILLMAN,BRIAN R ",
ANTH,523,1,5203,PHONOLOGICAL THEORY I,Lecture,3,Caldwell,208,MW,15:35 - 16:50,"MORETON,ALFRED E ",
ANTH,692H,1,4867,HONORS THESIS,Lecture,3,TBA,TBA,TBA,TBA,"Briggs,Rachel Virginia ",
ANTH,692H,2,15815,HONORS THESIS,Lecture,3,TBA,TBA,TBA,TBA,"STEPONAITIS,VINCAS P ",
ANTH,692H,3,15956,HONORS THESIS,Lecture,3,TBA,TBA,TBA,TBA,"Sadruddin,Aalyia ",
ANTH,692H,36,6143,HONORS THESIS,Lecture,3,TBA,TBA,TBA,TBA,"HINSON,GLENN D ","E6- Mentored Research, IDEA - Research and Discovery, Research Intensive"
ANTH,692H,58,6124,HONORS THESIS,Lecture,3,TBA,TBA,TBA,TBA,"LAMBERT,VALERIE L ",
ANTH,692H,62,4865,HONORS THESIS,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
ANTH,692H,63,5725,HONORS THESIS,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
ANTH,692H,64,4421,HONORS THESIS,Lecture,3,TBA,TBA,TBA,TBA,"NELSON,CHRISTOPHER T ",
ANTH,692H,67,4871,HONORS THESIS,Lecture,3,TBA,TBA,TBA,TBA,"SORENSEN,MARK V ",
ANTH,692H,76,4869,HONORS THESIS,Lecture,3,TBA,TBA,TBA,TBA,"COLLOREDO-MANSFELD,RUDOLF J ",
ANTH,692H,78,4866,HONORS THESIS,Lecture,3,TBA,TBA,TBA,TBA,"THOMPSON,AMANDA LOGAN ",
ANTH,692H,79,15817,HONORS THESIS,Lecture,3,TBA,TBA,TBA,TBA,"AGBE-DAVIES,ANNA SOPHIA ",
ANTH,692H,81,4870,HONORS THESIS,Lecture,3,TBA,TBA,TBA,TBA,"WEST,COLIN THOR ","E6- Mentored Research, IDEA - Research and Discovery, Research Intensive"
ANTH,692H,82,4868,HONORS THESIS,Lecture,3,TBA,TBA,TBA,TBA,"CHUA,JOCELYN LIM ",
ANTH,692H,84,5714,HONORS THESIS,Lecture,3,TBA,TBA,TBA,TBA,"Stuesse,Angela Christine ",
ANTH,692H,87,4423,HONORS THESIS,Lecture,3,TBA,TBA,TBA,TBA,"BABB,FLORENCE ",
ANTH,692H,89,10589,HONORS THESIS,Lecture,3,TBA,TBA,TBA,TBA,,"GR1 E6- Mentored Research, IDEA - Research and Discovery, Research Intensive"
ANTH,702,1,14438,THEORY/ETHNOGRAPHY,Lecture,3,TBA,TBA,Th,09:30 - 12:00,"WIENER,MARGARET J ",
ANTH,711,1,13000,FEMINIST ETHNOGRAPHY,Lecture,3,TBA,TBA,Tu,14:00 - 16:30,"BABB,FLORENCE ",
ANTH,860,1,13001,ART OF ETHNOGRAPHY,Lecture,3,Murphey,117,TuTh,14:00 - 15:15,"HINSON,GLENN D ",
ANTH,897,37,11001,SEM: SELECTED TOPICS,Lecture,1 - 4,New East,305,F,09:05 - 11:35,"LESLIE,PAUL W ",
ANTH,898,1,5974,SEM: SELECTED TOPICS,Lecture,1 - 4,Dey Hall,303,Tu,12:30 - 15:20,"Berry,Maya Janeen ",
ANTH,901,1,5555,READING & RESEARCH,Lecture,1 - 4,TBA,TBA,TBA,TBA,"ESTROFF,SUE E ",
ANTH,901,2,5615,READING & RESEARCH,Lecture,1 - 4,TBA,TBA,TBA,TBA,"STEPONAITIS,VINCAS P ",
ANTH,901,34,5273,READING & RESEARCH,Lecture,1 - 4,TBA,TBA,TBA,TBA,"NONINI,DONALD M ",
ANTH,901,36,4950,READING & RESEARCH,Lecture,1 - 4,TBA,TBA,TBA,TBA,,
ANTH,901,56,10584,READING & RESEARCH,Lecture,1 - 4,TBA,TBA,TBA,TBA,"SLOCUM,KARLA ",
ANTH,901,58,4890,READING & RESEARCH,Lecture,1 - 4,TBA,TBA,TBA,TBA,"LAMBERT,VALERIE L ",
ANTH,901,63,4822,READING & RESEARCH,Lecture,1 - 4,TBA,TBA,TBA,TBA,"HUTCHINSON,DALE L ",
ANTH,901,64,5333,READING & RESEARCH,Lecture,1 - 4,TBA,TBA,TBA,TBA,,
ANTH,901,75,4821,READING & RESEARCH,Lecture,1 - 4,TBA,TBA,TBA,TBA,"MCANANY,PATRICIA A ",
ANTH,901,76,2711,READING & RESEARCH,Lecture,1 - 4,TBA,TBA,TBA,TBA,"COLLOREDO-MANSFELD,RUDOLF J ",
ANTH,901,78,2904,READING & RESEARCH,Lecture,1 - 4,TBA,TBA,TBA,TBA,"THOMPSON,AMANDA LOGAN ",
ANTH,901,79,4940,READING & RESEARCH,Lecture,1 - 4,TBA,TBA,TBA,TBA,,
ANTH,901,83,5334,READING & RESEARCH,Lecture,1 - 4,TBA,TBA,TBA,TBA,"MIDDLETON,CHRISTOPHER TOWNSEND ",
ANTH,901,84,11010,READING & RESEARCH,Lecture,1 - 4,TBA,TBA,TBA,TBA,"Stuesse,Angela Christine ",
ANTH,901,86,4949,READING & RESEARCH,Lecture,1 - 4,TBA,TBA,TBA,TBA,"ARBUCKLE,BENJAMIN S ",
ANTH,901,87,4843,READING & RESEARCH,Lecture,1 - 4,TBA,TBA,TBA,TBA,,
ANTH,902,52,3138,READING & RESEARCH,Lecture,1 - 4,TBA,TBA,TBA,TBA,,
ANTH,902,56,3955,READING & RESEARCH,Lecture,1 - 4,TBA,TBA,TBA,TBA,,
ANTH,902,58,3528,READING & RESEARCH,Lecture,1 - 4,TBA,TBA,TBA,TBA,,
ANTH,902,59,4002,READING & RESEARCH,Lecture,1 - 4,TBA,TBA,TBA,TBA,,
ANTH,902,67,3266,READING & RESEARCH,Lecture,1 - 4,TBA,TBA,TBA,TBA,,
ANTH,902,72,3917,READING & RESEARCH,Lecture,1 - 4,TBA,TBA,TBA,TBA,,
ANTH,902,73,3555,READING & RESEARCH,Lecture,1 - 4,TBA,TBA,TBA,TBA,,
ANTH,902,78,4855,READING & RESEARCH,Lecture,1 - 4,TBA,TBA,TBA,TBA,,
ANTH,902,86,16106,READING & RESEARCH,Lecture,1 - 4,TBA,TBA,TBA,TBA,"ARBUCKLE,BENJAMIN S ",
ANTH,993,2,6050,MASTER'S RESEARCH AND THESIS ,Lecture,3,TBA,TBA,TBA,TBA,"STEPONAITIS,VINCAS P ",
ANTH,993,34,6175,MASTER'S RESEARCH AND THESIS ,Lecture,3,TBA,TBA,TBA,TBA,"NONINI,DONALD M ",
ANTH,993,36,6039,MASTER'S RESEARCH AND THESIS ,Lecture,3,TBA,TBA,TBA,TBA,,
ANTH,993,63,3180,MASTER'S RESEARCH AND THESIS ,Lecture,3,TBA,TBA,TBA,TBA,"HUTCHINSON,DALE L ",
ANTH,993,67,4961,MASTER'S RESEARCH AND THESIS ,Lecture,3,TBA,TBA,TBA,TBA,"SORENSEN,MARK V ",
ANTH,993,73,4803,MASTER'S RESEARCH AND THESIS ,Lecture,3,TBA,TBA,TBA,TBA,"RIVKIN-FISH,MICHELE R ",
ANTH,993,75,5719,MASTER'S RESEARCH AND THESIS ,Lecture,3,TBA,TBA,TBA,TBA,,
ANTH,993,81,4804,MASTER'S RESEARCH AND THESIS ,Lecture,3,TBA,TBA,TBA,TBA,"WEST,COLIN THOR ",
ANTH,993,82,5386,MASTER'S RESEARCH AND THESIS ,Lecture,3,TBA,TBA,TBA,TBA,"CHUA,JOCELYN LIM ",
ANTH,993,83,6201,MASTER'S RESEARCH AND THESIS ,Lecture,3,TBA,TBA,TBA,TBA,"MIDDLETON,CHRISTOPHER TOWNSEND ",
ANTH,993,84,6232,MASTER'S RESEARCH AND THESIS ,Lecture,3,TBA,TBA,TBA,TBA,,
ANTH,994,2,2612,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"STEPONAITIS,VINCAS P ",
ANTH,994,34,3187,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"NONINI,DONALD M ",
ANTH,994,42,2613,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"BILLMAN,BRIAN R ",
ANTH,994,47,2919,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,,
ANTH,994,63,2615,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"HUTCHINSON,DALE L ",
ANTH,994,64,2616,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"NELSON,CHRISTOPHER T ",
ANTH,994,67,6125,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"SORENSEN,MARK V ",
ANTH,994,73,2686,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,,
ANTH,994,78,2716,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"THOMPSON,AMANDA LOGAN ",
ANTH,994,79,2928,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"AGBE-DAVIES,ANNA SOPHIA ",
ANTH,994,81,4805,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"WEST,COLIN THOR ",
ANTH,994,82,6103,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,,
ANTH,994,86,6076,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"ARBUCKLE,BENJAMIN S ",
ANTH,994,87,5239,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"BABB,FLORENCE ",
APPL,101,1,12275,EXPLORING ENGINEERING,Lecture,3,Phillips,208,TuTh,11:00 - 12:15,,
APPL,110,2,11655,INTRO TO DESIGN AND MAKING,Lecture,3,Genome Sciences Buil,208,,,,
APPL,110,01F,5421,INTRO TO DESIGN AND MAKING,Lecture,3,Genome Sciences Buil,208,,,,
APPL,240,1,10037,SENSORS & ELECTRICAL CIRCUITS,Lecture,4,Morehead Laboratory,208,,,"GOLDBERG,RICHARD L ",
APPL,260,1,10038,MAT SCIENCE AND ENGINEERING ,Lecture,3,Morehead Laboratory,208,,,"DINGEMANS,THEODORUS J ",
APPL,295,1,15612,RESEARCH APPLIED PHYSICAL SCI,Field Work,1 - 3,TBA,TBA,TBA,TBA,"Bai,Wubin ",
APPL,412,1,5423,MAKING IDEAS INTO REALITY,Lecture,3,Phillips,208,TuTh,14:00 - 15:15,"GOLDBERG,RICHARD L ",
APPL,430,1,6030,OPT INST FOR SCIENT AND ENGNRS,Lecture,3,Morehead Laboratory,208,,,,
APPL,435,1,10276,NANOPHOTONICS,Lecture,3,Morehead Laboratory,208,,,"Yan,Zijie ",
APPL,493,1,12433,APPL PHYSICAL SCI INTERNSHIP ,Lab,3,TBA,TBA,TBA,TBA,Staff ,E2- Academic Internship
APPL,495,1,6196,MENTORED RESEARCH IN APS,Lecture,3,TBA,TBA,TBA,TBA,"Bai,Wubin ",E6- Mentored Research
APPL,495,11,15738,MENTORED RESEARCH IN APS,Lecture,3,TBA,TBA,TBA,TBA," Pegard,Nicolas",GR1 E6- Mentored Research
APPL,495,16,14722,MENTORED RESEARCH IN APS,Lecture,3,TBA,TBA,TBA,TBA,"Yan,Zijie ",
APPL,496,1,12388,INDEPENDENT STUDY IN APS,Field Work,1 - 3,TBA,TBA,TBA,TBA,"GOLDBERG,RICHARD L ",
APPL,496,5,15754,INDEPENDENT STUDY IN APS,Field Work,1 - 3,TBA,TBA,TBA,TBA,"Bai,Wubin ",
APPL,496,8,15753,INDEPENDENT STUDY IN APS,Field Work,1 - 3,TBA,TBA,TBA,TBA,"Walters,Glenn Woodruff ",
APPL,520L,401,3849,POLYMER CHEMISTRY LAB,Lab,2,Morehead Laboratory,TBA,,,"Zhukhovitskiy,Aleksandr V ",
APPL,573,1,11466,INTRO SOLID STATE,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
ARCH,393,2,4473,INTERNSHIP IN ARCHAEOLOGY,Independent Study,3 - 6,TBA,TBA,TBA,TBA,Staff ,
ARCH,393,86,4920,INTERNSHIP IN ARCHAEOLOGY,Independent Study,3 - 6,TBA,TBA,TBA,TBA,Staff ,
ARCH,395,86,6217,RESEARCH IN ARCHAEOLOGY,Lecture,1 - 6,TBA,TBA,TBA,TBA,Staff ,
ARCH,396,2,3554,INDEPENDENT STUDY IN ARCH,Lecture,1 - 6,TBA,TBA,TBA,TBA,Staff ,
ARCH,396,48,3221,INDEPENDENT STUDY IN ARCH,Lecture,1 - 6,TBA,TBA,TBA,TBA,Staff ,Research Intensive
ARCH,396,57,15943,INDEPENDENT STUDY IN ARCH,Lecture,1 - 6,TBA,TBA,TBA,TBA,"AGBE-DAVIES,ANNA SOPHIA ",
